IDNumber,data,Age,Gender,ParentHighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0017,q0019,q0020,q0021,q0022,q0024,q0025,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0036,q0037,q0038,q0040,q0042,q0043,q0044,q0045,q0047,q0049,q0050,q0051,q0052,q0053,q0054,q0056,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0066,q0067,q0070,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0088,q0090,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0112,q0114,q0115,q0116,q0117,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
178031,SM,18,Female,High school graduate (including GED),White,south,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,3,1,2,3,3,2,1,1,1,2,1,1,1,2,3,3,2,2,1,1,2,2,1,2,3,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,3,2,1,2,2,2,1,2,1,1,2,18 to 21 years,108,18,20,20,16,19,19,14,16
178032,SM,13,Male,Bachelor's degree or higher,White,south,1,1,1,2,1,1,2,2,1,3,2,2,1,2,2,3,1,2,1,2,2,2,2,1,1,2,2,2,1,2,3,2,2,3,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,12 to 13 years,89,15,18,17,17,14,12,11,14
178033,SM,17,Male,Some college or associate degree,White,south,1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,1,3,2,2,1,2,1,1,1,2,1,3,1,3,2,1,2,1,1,2,2,3,2,2,1,2,3,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,16 to 17 years,91,15,16,15,17,19,14,10,13
178034,SM,14,Male,Did not complete high school (no diploma),White,south,1,2,1,2,2,1,4,2,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,14 to 15 years,78,17,15,14,12,16,10,11,13
178035,SM,12,Male,Bachelor's degree or higher,White,south,2,2,1,2,2,1,2,2,1,2,1,2,1,3,2,1,1,3,2,1,3,1,2,1,3,3,2,2,1,2,2,1,2,3,1,1,2,1,1,2,3,2,1,3,1,1,2,3,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,3,1,1,2,1,1,12 to 13 years,100,17,17,20,16,19,14,14,15
178036,SM,14,Female,Bachelor's degree or higher,White,south,1,1,1,2,3,1,2,2,1,1,3,2,2,4,3,2,2,2,2,2,1,1,2,1,2,3,2,1,2,3,3,3,3,1,1,1,1,1,1,2,3,4,1,2,2,1,1,2,3,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,3,2,1,1,2,2,2,1,2,1,3,14 to 15 years,108,15,24,18,17,20,14,15,17
178037,SM,13,Male,Bachelor's degree or higher,White,south,1,2,1,1,2,1,2,2,1,1,3,1,2,2,3,1,1,2,2,1,1,4,1,1,3,2,2,2,2,4,4,2,2,1,1,1,3,1,1,2,4,4,4,1,1,1,3,4,4,2,3,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,3,4,1,2,1,2,1,12 to 13 years,113,14,18,22,18,28,16,11,18
178038,SM,14,Male,Bachelor's degree or higher,White,south,2,3,2,2,1,2,3,2,2,3,1,2,2,2,3,1,1,1,2,1,1,4,2,1,1,3,3,3,2,2,2,2,2,3,2,1,1,2,2,2,2,2,3,2,2,1,2,1,1,2,3,3,3,2,2,1,3,3,2,3,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,14 to 15 years,112,22,16,22,19,18,25,12,17
178039,SM,13,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,2,3,2,1,2,2,1,1,1,3,2,1,3,4,3,3,3,1,1,1,2,2,2,2,2,2,3,2,2,2,1,2,1,1,1,2,3,2,2,1,1,2,1,2,1,4,1,3,1,1,2,2,3,1,2,2,1,2,2,1,3,1,2,3,3,3,2,2,2,3,3,2,1,2,2,12 to 13 years,114,16,21,19,17,17,20,20,22
178040,SM,14,Female,Bachelor's degree or higher,Hispanic,south,2,2,3,3,4,1,3,2,3,3,4,4,2,4,4,2,2,2,3,2,4,1,4,2,4,4,4,2,4,4,2,2,4,2,1,1,2,1,1,1,2,4,2,2,2,2,2,2,2,2,2,3,1,2,3,1,3,3,1,2,1,1,1,1,1,1,1,3,1,2,2,1,2,2,2,1,2,2,4,4,14 to 15 years,135,26,29,33,17,22,21,13,22
178041,SM,13,Male,Bachelor's degree or higher,White,south,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,3,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,12 to 13 years,83,14,14,16,15,16,12,10,14
178043,SM,16,Male,Some college or associate degree,White,south,3,1,1,1,2,2,1,3,1,1,2,2,1,1,4,1,1,4,1,1,2,2,3,1,3,3,2,1,3,1,1,1,3,1,1,1,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,3,1,1,1,2,1,16 to 17 years,89,16,18,21,14,13,10,13,14
178045,SM,16,Male,Bachelor's degree or higher,Hispanic,south,1,2,1,2,3,1,1,3,3,2,2,2,1,2,3,1,2,2,2,1,2,2,1,1,1,2,2,1,1,3,2,1,3,2,1,1,1,1,1,1,2,3,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,3,2,1,1,2,1,16 to 17 years,95,19,18,16,14,20,14,13,17
189066,SM,13,Female,Bachelor's degree or higher,White,south,2,2,1,1,2,1,1,2,2,1,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,4,2,3,1,3,2,3,2,4,1,1,2,1,1,3,3,4,4,2,3,2,2,3,3,2,1,3,4,1,1,2,1,2,1,3,1,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,1,2,1,12 to 13 years,133,15,24,24,20,28,19,18,18
189067,SM,16,Female,Bachelor's degree or higher,Hispanic,south,1,2,1,3,3,1,3,1,1,3,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,3,3,1,1,2,1,2,2,2,2,3,2,1,1,1,2,1,1,2,1,1,1,4,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,3,16 to 17 years,95,19,15,13,17,19,16,15,14
189068,SM,15,Male,Some college or associate degree,Hispanic,south,1,2,1,2,2,1,3,1,1,3,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,3,3,2,2,2,1,2,1,1,1,1,1,1,1,3,2,2,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,1,2,1,1,2,2,1,1,1,3,1,14 to 15 years,85,17,14,17,12,16,13,13,15
189069,SM,18,Male,Bachelor's degree or higher,White,south,2,2,2,2,2,1,3,2,3,3,3,3,2,2,3,3,4,2,2,2,1,3,2,2,3,2,3,2,2,3,4,3,2,2,2,2,2,2,1,1,3,4,2,1,1,1,1,2,2,1,1,2,3,3,1,3,1,1,1,2,2,2,2,1,2,2,1,1,2,1,3,3,2,2,3,2,3,2,1,1,18 to 21 years,122,22,26,23,21,18,18,16,22
189070,SM,13,Male,Did not complete high school (no diploma),Hispanic,south,2,2,1,1,3,2,2,2,1,3,3,2,2,2,3,1,1,2,2,2,2,4,2,2,1,2,3,1,2,3,2,3,3,2,1,1,3,3,2,1,4,3,2,3,3,4,2,2,3,3,3,1,1,2,2,3,1,3,3,2,1,1,1,2,1,2,2,1,1,2,2,1,3,2,3,3,2,3,1,2,12 to 13 years,127,19,20,22,21,29,21,14,22
189075,SM,17,Female,High school graduate (including GED),White,south,4,3,3,2,1,1,3,1,2,4,3,3,2,2,2,2,3,4,4,2,3,3,2,2,2,2,1,2,2,1,2,4,4,1,2,3,1,2,2,3,2,2,3,4,1,2,1,2,3,1,4,4,4,1,3,1,4,4,1,2,2,3,3,4,2,3,1,1,2,4,4,3,2,4,4,3,3,4,1,4,16 to 17 years,145,24,27,20,24,21,28,25,32
190035,SM,13,Male,Bachelor's degree or higher,White,west,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,2,2,1,2,2,2,1,2,1,2,1,3,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,12 to 13 years,86,13,14,15,16,15,15,11,11
190040,SM,13,Female,Some college or associate degree,White,west,1,2,1,3,1,1,1,2,1,2,1,1,3,1,2,2,2,1,2,1,1,1,3,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,1,2,1,2,1,3,1,1,2,3,1,2,1,1,3,4,1,1,1,1,3,3,3,1,2,2,12 to 13 years,92,15,16,15,13,13,16,19,18
190041,SM,13,Male,Bachelor's degree or higher,White,west,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,3,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,3,2,12 to 13 years,86,18,13,15,14,17,15,12,17
190042,SM,13,Male,Bachelor's degree or higher,Hispanic,west,4,1,1,1,2,1,3,1,1,1,4,1,2,1,2,1,2,1,1,2,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,4,2,12 to 13 years,79,16,17,14,11,10,12,15,14
190043,SM,13,Male,Bachelor's degree or higher,Asian,west,1,2,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,12 to 13 years,66,15,10,12,10,11,11,12,13
190052,SM,15,Female,Bachelor's degree or higher,Hispanic,west,1,2,1,2,1,1,2,4,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,4,2,1,1,4,1,2,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,3,14 to 15 years,92,16,16,17,12,22,14,11,15
190064,SM,14,Female,Bachelor's degree or higher,Hispanic,west,2,2,1,2,1,1,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,2,3,2,3,3,2,3,2,2,3,2,2,1,3,1,1,2,1,1,3,3,2,2,3,1,2,1,2,3,1,1,2,2,1,1,2,1,2,2,1,1,1,2,2,3,1,2,2,2,2,1,2,2,3,2,2,2,2,3,14 to 15 years,116,17,21,24,17,22,15,17,21
190065,SM,12,Male,Bachelor's degree or higher,Hispanic,west,3,1,2,1,3,1,2,2,1,1,1,3,2,2,3,3,2,3,3,3,2,3,2,2,1,2,3,2,3,4,1,2,1,4,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,1,1,1,1,1,3,2,1,2,3,2,1,3,2,3,2,2,3,3,2,12 to 13 years,117,17,25,24,17,16,19,16,23
190069,SM,13,Male,Bachelor's degree or higher,White,west,3,3,3,3,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,12 to 13 years,72,19,12,12,15,13,10,10,14
190087,SM,13,Female,Bachelor's degree or higher,White,west,3,2,2,4,1,1,2,1,1,4,1,1,1,2,1,2,1,2,1,1,3,1,2,2,1,1,1,2,2,2,4,1,1,2,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,1,3,1,1,2,3,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,1,3,2,2,2,1,2,1,12 to 13 years,89,21,13,17,14,16,16,13,17
190088,SM,13,Male,Bachelor's degree or higher,Asian,west,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12 to 13 years,61,11,10,10,10,10,11,10,10
190089,SM,13,Male,Bachelor's degree or higher,Asian,west,2,2,2,1,2,2,2,2,2,3,4,3,2,4,2,2,2,2,1,2,3,3,3,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,3,1,2,4,2,4,2,2,2,4,2,3,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,3,1,2,2,3,2,2,2,1,1,1,12 to 13 years,120,20,24,21,16,24,19,16,17
190090,SM,13,Male,Bachelor's degree or higher,Hispanic,west,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,3,2,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,12 to 13 years,81,13,10,16,14,17,14,10,11
190091,SM,13,Male,Bachelor's degree or higher,White,west,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,3,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,12 to 13 years,93,14,17,15,13,14,19,15,14
190093,SM,12,Male,Bachelor's degree or higher,Other,west,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,12 to 13 years,70,13,12,11,11,14,11,11,11
190094,SM,13,Female,Bachelor's degree or higher,White,west,2,2,2,1,1,2,2,2,2,3,3,3,2,2,3,3,2,2,2,3,1,1,1,2,3,3,3,3,3,3,3,3,2,2,1,1,1,2,1,1,2,3,4,4,2,1,1,1,1,2,1,4,3,3,2,2,3,2,1,3,1,2,1,1,4,1,1,2,1,3,3,2,2,2,2,2,2,1,1,1,12 to 13 years,127,19,25,23,17,21,24,17,18
190095,SM,13,Male,Bachelor's degree or higher,MultiRacial,west,2,3,1,1,1,3,3,3,1,3,3,2,3,3,4,4,1,4,3,2,3,4,2,2,2,2,1,3,3,4,4,2,4,2,1,1,1,3,2,2,1,2,4,1,2,1,2,2,2,2,4,1,4,2,1,3,3,1,1,3,2,2,3,4,2,2,1,3,3,3,2,2,2,3,2,4,2,3,4,2,12 to 13 years,144,21,29,26,22,19,23,25,26
190099,SM,13,Male,Bachelor's degree or higher,White,west,2,2,2,2,1,1,1,3,1,2,2,4,2,2,2,2,1,3,1,2,3,2,2,2,2,2,2,1,1,2,3,2,1,1,1,2,1,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12 to 13 years,108,17,21,19,16,19,17,16,20
190107,SM,13,Female,Bachelor's degree or higher,MultiRacial,west,1,1,1,1,2,1,1,2,1,3,2,3,1,4,2,2,1,1,1,2,2,2,3,2,1,2,2,2,2,3,2,2,2,2,1,1,2,1,1,1,3,3,2,2,2,1,2,2,2,2,2,1,3,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,2,2,1,1,1,2,3,2,1,1,2,12 to 13 years,104,14,19,21,15,21,14,14,16
190114,SM,13,Female,Bachelor's degree or higher,Hispanic,west,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,3,2,1,2,1,1,2,2,1,3,3,2,1,1,2,2,1,1,2,3,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,12 to 13 years,91,17,16,16,18,17,12,12,18
190115,SM,13,Male,Bachelor's degree or higher,Hispanic,west,2,2,1,3,1,2,3,2,2,3,1,1,1,1,3,3,2,3,1,2,1,3,1,1,2,1,1,3,2,1,2,3,2,3,2,1,1,2,1,2,3,3,4,1,1,1,3,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,3,2,3,3,2,2,4,2,12 to 13 years,101,21,18,16,19,21,16,11,26
190116,SM,13,Female,Bachelor's degree or higher,Hispanic,west,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,3,2,3,1,1,1,1,1,1,1,1,3,1,2,1,2,1,1,2,2,2,1,2,3,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,12 to 13 years,94,14,18,16,13,17,15,15,16
190117,SM,17,Female,Bachelor's degree or higher,White,west,1,1,1,1,2,1,1,3,1,1,3,3,2,3,4,1,1,3,1,1,3,3,3,1,2,3,2,2,1,4,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,1,2,2,1,1,3,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,4,16 to 17 years,104,13,22,24,12,15,17,14,16
190124,SM,13,Female,Bachelor's degree or higher,White,west,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,3,2,2,1,1,2,1,3,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,12 to 13 years,85,14,14,16,14,16,14,11,11
190125,SM,16,Female,Bachelor's degree or higher,White,west,2,2,2,2,3,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,16 to 17 years,69,18,12,11,13,12,11,10,11
190126,SM,13,Female,Bachelor's degree or higher,MultiRacial,west,2,2,1,2,2,1,2,2,1,2,3,4,2,3,4,3,3,3,2,2,2,4,2,3,2,4,2,4,3,2,1,2,3,2,2,1,1,1,1,2,1,3,3,2,1,1,1,3,2,2,2,1,3,3,2,2,2,2,1,3,3,2,2,2,2,2,2,1,2,4,2,2,2,3,1,3,3,2,4,3,12 to 13 years,135,17,29,28,16,19,21,22,25
190127,SM,13,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,1,1,2,3,3,4,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,3,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,12 to 13 years,113,16,19,19,19,22,19,15,17
193029,SM,15,Female,Some college or associate degree,MultiRacial,northeast,1,2,1,3,1,1,1,3,2,3,1,3,2,3,3,2,2,2,1,2,3,1,2,1,3,4,3,1,2,3,3,2,2,1,1,1,2,1,1,1,2,4,4,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,4,1,1,1,3,3,1,1,1,1,3,14 to 15 years,106,18,21,23,15,20,12,15,16
193031,SM,14,Male,Bachelor's degree or higher,White,northeast,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14 to 15 years,61,13,10,10,10,11,10,10,10
193032,SM,16,Male,Bachelor's degree or higher,White,northeast,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16 to 17 years,61,15,10,10,11,10,10,10,10
193038,SM,13,Male,Bachelor's degree or higher,White,northeast,2,2,2,2,2,3,3,3,1,3,3,1,1,3,3,4,1,4,1,2,2,4,2,2,3,1,2,4,1,4,2,2,1,3,1,1,3,1,1,1,1,4,1,1,3,1,2,2,4,3,2,1,3,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,3,1,2,2,2,2,2,2,3,2,12 to 13 years,115,23,23,25,16,22,16,13,21
193039,SM,15,Female,Bachelor's degree or higher,White,northeast,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,1,2,1,14 to 15 years,71,15,10,12,15,14,10,10,16
193042,SM,18,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,3,3,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,2,4,3,1,1,1,1,1,4,1,1,2,1,1,1,1,1,2,1,4,2,2,2,3,4,1,1,1,2,18 to 21 years,96,11,23,15,12,12,22,12,22
193044,SM,13,Male,Bachelor's degree or higher,White,northeast,1,1,1,1,1,1,1,2,1,2,3,1,1,2,1,2,1,2,1,3,1,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,3,2,1,1,1,1,1,2,1,1,1,3,2,1,2,1,3,1,1,1,3,1,12 to 13 years,89,12,17,13,12,15,19,13,16
193045,SM,16,Male,Bachelor's degree or higher,White,northeast,1,1,1,2,2,1,4,2,3,4,1,1,1,2,3,2,4,2,1,1,1,1,2,2,4,3,3,3,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,2,1,16 to 17 years,97,21,18,23,15,16,14,11,16
193046,SM,13,Female,Some college or associate degree,White,northeast,1,1,2,1,2,1,4,1,1,2,1,2,2,1,2,1,1,3,1,2,1,1,1,1,1,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,12 to 13 years,78,16,16,14,11,12,15,10,12
193047,SM,15,Male,Some college or associate degree,White,northeast,2,2,2,3,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2,3,1,2,1,1,2,2,2,2,1,1,1,1,2,1,3,3,3,2,2,1,1,1,1,1,1,3,2,2,2,1,2,2,2,1,2,3,1,2,1,1,2,1,2,2,3,1,2,2,3,3,1,1,1,3,1,14 to 15 years,100,19,14,17,16,16,19,18,18
193048,SM,17,Female,Some college or associate degree,White,northeast,1,2,2,3,1,1,3,1,1,4,2,3,1,1,3,2,1,2,3,2,3,4,3,2,4,2,3,2,2,4,4,2,4,1,1,1,1,1,1,1,2,4,4,2,2,1,1,3,4,4,2,1,2,1,2,1,1,3,1,2,3,2,2,3,2,2,1,1,1,4,2,2,2,3,4,2,1,1,3,1,16 to 17 years,130,19,20,29,17,27,16,21,21
193049,SM,17,Male,Bachelor's degree or higher,White,northeast,2,1,1,1,1,2,4,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,3,2,3,1,1,1,1,1,1,1,2,4,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,16 to 17 years,83,17,14,14,15,17,12,11,11
193050,SM,12,Female,Bachelor's degree or higher,White,northeast,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,3,2,1,2,1,1,1,1,3,3,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,12 to 13 years,85,14,12,15,15,17,14,12,14
193056,SM,17,Female,Bachelor's degree or higher,White,northeast,1,1,2,2,1,1,3,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,4,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,1,1,1,2,16 to 17 years,76,16,12,12,13,19,10,10,16
193057,SM,15,Male,Bachelor's degree or higher,White,northeast,2,1,1,2,1,1,3,2,1,1,2,1,2,1,2,2,2,2,1,1,1,3,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,14 to 15 years,79,15,16,15,12,13,13,10,12
193062,SM,17,Female,Bachelor's degree or higher,White,northeast,2,2,1,2,2,1,1,1,1,2,1,1,1,2,3,3,1,2,1,1,2,1,2,1,4,4,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,16 to 17 years,82,15,16,21,12,11,11,11,10
193063,SM,14,Female,Bachelor's degree or higher,White,northeast,3,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,4,2,2,1,3,4,2,2,3,3,1,1,1,2,1,2,3,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,14 to 15 years,101,15,15,20,20,18,14,14,17
