IDNumber,data,Age,Gender,ParentHighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0017,q0019,q0020,q0021,q0022,q0024,q0025,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0036,q0037,q0038,q0040,q0042,q0043,q0044,q0045,q0047,q0049,q0050,q0051,q0052,q0053,q0054,q0056,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0066,q0067,q0070,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0088,q0090,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0112,q0114,q0115,q0116,q0117,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
100016,In-house-Eng,14,Male,Did not complete high school (no diploma),Hispanic,west,3,3,1,3,1,1,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,14 to 15 years,89,21,18,17,13,17,12,12,14
100017,In-house-Eng,16,Female,High school graduate (including GED),Hispanic,west,2,2,2,3,1,1,3,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,16 to 17 years,81,18,16,15,12,16,12,10,11
100019,In-house-Eng,17,Female,Bachelor's degree or higher,White,west,1,1,2,1,2,1,3,2,1,4,1,2,1,3,2,2,2,2,2,2,3,2,2,1,2,2,4,1,2,1,3,2,2,1,1,1,2,1,1,1,3,3,3,4,2,1,2,3,3,3,1,3,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,3,2,1,2,1,4,1,1,1,1,2,16 to 17 years,112,18,19,20,15,27,13,18,16
400022,In-house-Sp,16,Male,Bachelor's degree or higher,Hispanic,west,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,3,2,1,3,1,2,1,1,1,2,1,1,1,3,4,2,1,1,1,3,1,4,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,16 to 17 years,94,23,18,16,14,22,13,11,20
400034,In-house-Sp,12,Female,Did not complete high school (no diploma),Hispanic,west,3,3,2,3,3,1,3,3,3,3,3,2,1,2,1,3,2,2,1,3,2,1,2,2,2,2,1,3,3,3,3,3,3,1,1,1,2,1,1,2,3,3,3,3,2,2,3,2,3,3,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,4,2,4,4,4,3,3,3,4,4,12 to 13 years,113,27,20,21,18,27,12,15,35
400038,In-house-Sp,14,Male,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,3,1,1,1,1,2,1,3,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,3,1,1,1,2,2,3,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,14 to 15 years,81,12,13,14,14,18,11,11,11
